timestamp,sensor_name,sensor_type,msg
1704070800000;LR_DHT;Temperature;{'timestamp': 1704070800000, 'temperature': 20.56, 'humidity': 44.63}
1704070800000;BATH_DHT;Temperature;{'timestamp': 1704070800000, 'temperature': 20.35, 'humidity': 53.73}
1704070800000;B_DHT;Temperature;{'timestamp': 1704070800000, 'temperature': 22.0, 'humidity': 40.22}
1704072000000;K_DHT;Temperature;{'timestamp': 1704072000000, 'temperature': 21.91, 'humidity': 34.51}
1704072000000;LR_DHT;Temperature;{'timestamp': 1704072000000, 'temperature': 21.0, 'humidity': 31.16}
1704072000000;BATH_DHT;Temperature;{'timestamp': 1704072000000, 'temperature': 21.55, 'humidity': 44.0}
1704072000000;B_DHT;Temperature;{'timestamp': 1704072000000, 'temperature': 20.49, 'humidity': 57.51}
1704073200000;K_DHT;Temperature;{'timestamp': 1704073200000, 'temperature': 20.59, 'humidity': 31.02}
1704073200000;LR_DHT;Temperature;{'timestamp': 1704073200000, 'temperature': 19.26, 'humidity': 42.07}
1704073200000;BATH_DHT;Temperature;{'timestamp': 1704073200000, 'temperature': 20.44, 'humidity': 57.48}
1704073200000;B_DHT;Temperature;{'timestamp': 1704073200000, 'temperature': 20.0, 'humidity': 60.0}
1704073500000;LR_CAMERA;Camera;{'timestamp': 1704073500000, 'file': 'train/split3/split3_222.png'}
1704074400000;K_CAMERA;Camera;{'timestamp': 1704074400000, 'file': 'train/split1/split1_674.png'}
1704074400000;K_DHT;Temperature;{'timestamp': 1704074400000, 'temperature': 21.26, 'humidity': 36.69}
1704074400000;LR_CAMERA;Camera;{'timestamp': 1704074400000, 'file': 'train/split3/split3_732.png'}
1704074400000;LR_DHT;Temperature;{'timestamp': 1704074400000, 'temperature': 21.0, 'humidity': 42.65}
1704074400000;BATH_DHT;Temperature;{'timestamp': 1704074400000, 'temperature': 21.66, 'humidity': 52.28}
1704074400000;B_DHT;Temperature;{'timestamp': 1704074400000, 'temperature': 20.55, 'humidity': 49.76}
1704075600000;K_DHT;Temperature;{'timestamp': 1704075600000, 'temperature': 21.95, 'humidity': 34.95}
1704075600000;LR_DHT;Temperature;{'timestamp': 1704075600000, 'temperature': 21.0, 'humidity': 44.85}
1704075600000;BATH_DHT;Temperature;{'timestamp': 1704075600000, 'temperature': 21.93, 'humidity': 47.39}
1704075600000;B_DHT;Temperature;{'timestamp': 1704075600000, 'temperature': 20.0, 'humidity': 40.0}
1704076800000;K_DHT;Temperature;{'timestamp': 1704076800000, 'temperature': 22.0, 'humidity': 38.09}
1704076800000;LR_DHT;Temperature;{'timestamp': 1704076800000, 'temperature': 20.37, 'humidity': 31.02}
1704076800000;BATH_DHT;Temperature;{'timestamp': 1704076800000, 'temperature': 20.24, 'humidity': 59.96}
1704076800000;B_DHT;Temperature;{'timestamp': 1704076800000, 'temperature': 22.0, 'humidity': 56.12}
1704077100000;LR_CAMERA;Camera;{'timestamp': 1704077100000, 'file': 'train/split10/split10_257.png'}
1704078000000;K_CAMERA;Camera;{'timestamp': 1704078000000, 'file': 'train/split1/split1_731.png'}
1704078000000;K_DHT;Temperature;{'timestamp': 1704078000000, 'temperature': 21.5, 'humidity': 36.29}
1704078000000;LR_CAMERA;Camera;{'timestamp': 1704078000000, 'file': 'train/split3/split3_699.png'}
1704078000000;LR_DHT;Temperature;{'timestamp': 1704078000000, 'temperature': 19.26, 'humidity': 43.51}
1704078000000;BATH_DHT;Temperature;{'timestamp': 1704078000000, 'temperature': 20.87, 'humidity': 54.51}
1704078000000;B_DHT;Temperature;{'timestamp': 1704078000000, 'temperature': 21.14, 'humidity': 45.53}
1704079200000;K_DHT;Temperature;{'timestamp': 1704079200000, 'temperature': 21.65, 'humidity': 33.82}
1704079200000;LR_DHT;Temperature;{'timestamp': 1704079200000, 'temperature': 19.14, 'humidity': 49.57}
1704079200000;BATH_DHT;Temperature;{'timestamp': 1704079200000, 'temperature': 22.0, 'humidity': 53.36}
1704079200000;B_DHT;Temperature;{'timestamp': 1704079200000, 'temperature': 22.0, 'humidity': 48.13}
1704080400000;K_DHT;Temperature;{'timestamp': 1704080400000, 'temperature': 21.79, 'humidity': 37.69}
1704080400000;LR_DHT;Temperature;{'timestamp': 1704080400000, 'temperature': 20.34, 'humidity': 47.85}
1704080400000;BATH_DHT;Temperature;{'timestamp': 1704080400000, 'temperature': 20.01, 'humidity': 56.75}
1704080400000;B_DHT;Temperature;{'timestamp': 1704080400000, 'temperature': 20.0, 'humidity': 47.49}
1704080700000;LR_CAMERA;Camera;{'timestamp': 1704080700000, 'file': 'train/split3/split3_345.png'}
1704081600000;K_CAMERA;Camera;{'timestamp': 1704081600000, 'file': 'train/split1/split1_227.png'}
1704081600000;K_DHT;Temperature;{'timestamp': 1704081600000, 'temperature': 20.58, 'humidity': 36.0}
1704081600000;LR_CAMERA;Camera;{'timestamp': 1704081600000, 'file': 'train/split3/split3_369.png'}
1704081600000;LR_DHT;Temperature;{'timestamp': 1704081600000, 'temperature': 20.06, 'humidity': 30.89}
1704081600000;BATH_DHT;Temperature;{'timestamp': 1704081600000, 'temperature': 20.14, 'humidity': 54.13}
1704081600000;B_DHT;Temperature;{'timestamp': 1704081600000, 'temperature': 22.0, 'humidity': 44.66}
1704082800000;K_DHT;Temperature;{'timestamp': 1704082800000, 'temperature': 22.0, 'humidity': 40.0}
1704082800000;LR_DHT;Temperature;{'timestamp': 1704082800000, 'temperature': 19.0, 'humidity': 32.14}
1704082800000;BATH_DHT;Temperature;{'timestamp': 1704082800000, 'temperature': 21.02, 'humidity': 58.08}
1704082800000;B_DHT;Temperature;{'timestamp': 1704082800000, 'temperature': 20.91, 'humidity': 53.48}
1704084000000;K_DHT;Temperature;{'timestamp': 1704084000000, 'temperature': 21.7, 'humidity': 35.87}
1704084000000;LR_DHT;Temperature;{'timestamp': 1704084000000, 'temperature': 21.0, 'humidity': 43.98}
1704084000000;BATH_DHT;Temperature;{'timestamp': 1704084000000, 'temperature': 21.03, 'humidity': 47.49}
1704084000000;B_DHT;Temperature;{'timestamp': 1704084000000, 'temperature': 22.0, 'humidity': 57.83}
1704084300000;LR_CAMERA;Camera;{'timestamp': 1704084300000, 'file': 'train/split3/split3_095.png'}
1704085200000;K_CAMERA;Camera;{'timestamp': 1704085200000, 'file': 'train/split2/split2_223.png'}
1704085200000;K_DHT;Temperature;{'timestamp': 1704085200000, 'temperature': 20.38, 'humidity': 36.8}
1704085200000;LR_CAMERA;Camera;{'timestamp': 1704085200000, 'file': 'train/split3/split3_294.png'}
1704085200000;LR_DHT;Temperature;{'timestamp': 1704085200000, 'temperature': 19.0, 'humidity': 41.15}
1704085200000;BATH_DHT;Temperature;{'timestamp': 1704085200000, 'temperature': 20.5, 'humidity': 48.18}
1704085200000;B_DHT;Temperature;{'timestamp': 1704085200000, 'temperature': 20.15, 'humidity': 40.0}
1704086400000;K_DHT;Temperature;{'timestamp': 1704086400000, 'temperature': 20.0, 'humidity': 38.95}
1704086400000;LR_DHT;Temperature;{'timestamp': 1704086400000, 'temperature': 19.0, 'humidity': 40.22}
1704086400000;BATH_DHT;Temperature;{'timestamp': 1704086400000, 'temperature': 20.0, 'humidity': 52.94}
1704086400000;B_DHT;Temperature;{'timestamp': 1704086400000, 'temperature': 21.31, 'humidity': 59.59}
1704087600000;K_DHT;Temperature;{'timestamp': 1704087600000, 'temperature': 20.49, 'humidity': 35.59}
1704087600000;LR_DHT;Temperature;{'timestamp': 1704087600000, 'temperature': 19.84, 'humidity': 49.63}
1704087600000;BATH_DHT;Temperature;{'timestamp': 1704087600000, 'temperature': 22.0, 'humidity': 41.81}
1704087600000;B_DHT;Temperature;{'timestamp': 1704087600000, 'temperature': 21.02, 'humidity': 59.11}
1704087900000;LR_CAMERA;Camera;{'timestamp': 1704087900000, 'file': 'train/split10/split10_348.png'}
1704088800000;K_CAMERA;Camera;{'timestamp': 1704088800000, 'file': 'train/split1/split1_734.png'}
1704088800000;K_DHT;Temperature;{'timestamp': 1704088800000, 'temperature': 20.0, 'humidity': 38.74}
1704088800000;LR_CAMERA;Camera;{'timestamp': 1704088800000, 'file': 'train/split10/split10_312.png'}
1704088800000;LR_DHT;Temperature;{'timestamp': 1704088800000, 'temperature': 20.7, 'humidity': 32.59}
1704088800000;BATH_DHT;Temperature;{'timestamp': 1704088800000, 'temperature': 24.13, 'humidity': 59.44}
1704088800000;B_DHT;Temperature;{'timestamp': 1704088800000, 'temperature': 20.91, 'humidity': 55.61}
1704090000000;K_DHT;Temperature;{'timestamp': 1704090000000, 'temperature': 22.0, 'humidity': 31.99}
1704090000000;LR_DHT;Temperature;{'timestamp': 1704090000000, 'temperature': 20.39, 'humidity': 47.57}
1704090000000;BATH_DHT;Temperature;{'timestamp': 1704090000000, 'temperature': 23.0, 'humidity': 66.08}
1704090000000;B_DHT;Temperature;{'timestamp': 1704090000000, 'temperature': 21.01, 'humidity': 54.53}
1704091200000;K_DHT;Temperature;{'timestamp': 1704091200000, 'temperature': 20.5, 'humidity': 38.82}
1704091200000;LR_DHT;Temperature;{'timestamp': 1704091200000, 'temperature': 19.94, 'humidity': 46.62}
1704091200000;BATH_DHT;Temperature;{'timestamp': 1704091200000, 'temperature': 24.81, 'humidity': 74.19}
1704091200000;B_DHT;Temperature;{'timestamp': 1704091200000, 'temperature': 20.0, 'humidity': 52.51}
1704091500000;LR_CAMERA;Camera;{'timestamp': 1704091500000, 'file': 'train/split10/split10_284.png'}
1704092400000;K_CAMERA;Camera;{'timestamp': 1704092400000, 'file': 'train/split2/split2_392.png'}
1704092400000;K_DHT;Temperature;{'timestamp': 1704092400000, 'temperature': 20.93, 'humidity': 33.21}
1704092400000;LR_CAMERA;Camera;{'timestamp': 1704092400000, 'file': 'train/split3/split3_680.png'}
1704092400000;LR_DHT;Temperature;{'timestamp': 1704092400000, 'temperature': 21.2, 'humidity': 35.78}
1704092400000;BATH_DHT;Temperature;{'timestamp': 1704092400000, 'temperature': 25.35, 'humidity': 68.54}
1704092400000;B_DHT;Temperature;{'timestamp': 1704092400000, 'temperature': 23.27, 'humidity': 36.63}
1704092400000;B_PIR;PIR;{'timestamp': 1704092400000, 'presence': 0}
1704092400000;FSR;FSR;{'timestamp': 1704092400000, 'weight': 1000}
1704092460000;BATH_PIR;PIR;{'timestamp': 1704092460000, 'presence': 1}
1704092460000;HR;HR;{'timestamp': 1704092460000, 'hr': 66}
1704092700000;BATH_PIR;PIR;{'timestamp': 1704092700000, 'presence': 0}
1704092700000;HR;HR;{'timestamp': 1704092700000, 'hr': 83}
1704092760000;K_PIR;PIR;{'timestamp': 1704092760000, 'presence': 1}
1704093600000;K_DHT;Temperature;{'timestamp': 1704093600000, 'temperature': 22.0, 'humidity': 33.33}
1704093600000;LR_DHT;Temperature;{'timestamp': 1704093600000, 'temperature': 23.03, 'humidity': 38.43}
1704093600000;BATH_DHT;Temperature;{'timestamp': 1704093600000, 'temperature': 24.82, 'humidity': 60.72}
1704093600000;B_DHT;Temperature;{'timestamp': 1704093600000, 'temperature': 21.42, 'humidity': 40.67}
1704093600000;FSR;FSR;{'timestamp': 1704093600000, 'weight': 889}
1704094800000;K_DHT;Temperature;{'timestamp': 1704094800000, 'temperature': 22.0, 'humidity': 30.0}
1704094800000;LR_DHT;Temperature;{'timestamp': 1704094800000, 'temperature': 22.98, 'humidity': 37.4}
1704094800000;BATH_DHT;Temperature;{'timestamp': 1704094800000, 'temperature': 23.0, 'humidity': 61.38}
1704094800000;B_DHT;Temperature;{'timestamp': 1704094800000, 'temperature': 23.47, 'humidity': 33.54}
1704094800000;FSR;FSR;{'timestamp': 1704094800000, 'weight': 768}
1704095100000;LR_CAMERA;Camera;{'timestamp': 1704095100000, 'file': 'train/split3/split3_673.png'}
1704096000000;K_CAMERA;Camera;{'timestamp': 1704096000000, 'file': 'train/split2/split2_413.png'}
1704096000000;K_DHT;Temperature;{'timestamp': 1704096000000, 'temperature': 22.02, 'humidity': 47.24}
1704096000000;LR_CAMERA;Camera;{'timestamp': 1704096000000, 'file': 'train/split3/split3_702.png'}
1704096000000;LR_DHT;Temperature;{'timestamp': 1704096000000, 'temperature': 22.52, 'humidity': 41.87}
1704096000000;BATH_DHT;Temperature;{'timestamp': 1704096000000, 'temperature': 24.82, 'humidity': 60.3}
1704096000000;B_DHT;Temperature;{'timestamp': 1704096000000, 'temperature': 22.87, 'humidity': 38.12}
1704096000000;K_PIR;PIR;{'timestamp': 1704096000000, 'presence': 0}
1704096000000;FSR;FSR;{'timestamp': 1704096000000, 'weight': 672}
1704096060000;LR_PIR;PIR;{'timestamp': 1704096060000, 'presence': 1}
1704097200000;K_DHT;Temperature;{'timestamp': 1704097200000, 'temperature': 26.0, 'humidity': 53.15}
1704097200000;LR_DHT;Temperature;{'timestamp': 1704097200000, 'temperature': 22.15, 'humidity': 42.09}
1704097200000;BATH_DHT;Temperature;{'timestamp': 1704097200000, 'temperature': 23.83, 'humidity': 57.17}
1704097200000;B_DHT;Temperature;{'timestamp': 1704097200000, 'temperature': 21.29, 'humidity': 44.95}
1704097200000;FSR;FSR;{'timestamp': 1704097200000, 'weight': 544}
1704098400000;K_DHT;Temperature;{'timestamp': 1704098400000, 'temperature': 22.79, 'humidity': 52.9}
1704098400000;LR_DHT;Temperature;{'timestamp': 1704098400000, 'temperature': 23.41, 'humidity': 40.38}
1704098400000;BATH_DHT;Temperature;{'timestamp': 1704098400000, 'temperature': 25.62, 'humidity': 65.63}
1704098400000;B_DHT;Temperature;{'timestamp': 1704098400000, 'temperature': 21.49, 'humidity': 30.35}
1704098400000;FSR;FSR;{'timestamp': 1704098400000, 'weight': 451}
1704098700000;LR_CAMERA;Camera;{'timestamp': 1704098700000, 'file': 'train/split10/split10_185.png'}
1704099600000;K_CAMERA;Camera;{'timestamp': 1704099600000, 'file': 'train/split2/split2_547.png'}
1704099600000;K_DHT;Temperature;{'timestamp': 1704099600000, 'temperature': 21.63, 'humidity': 30.0}
1704099600000;LR_CAMERA;Camera;{'timestamp': 1704099600000, 'file': 'train/split3/split3_023.png'}
1704099600000;LR_DHT;Temperature;{'timestamp': 1704099600000, 'temperature': 22.66, 'humidity': 41.66}
1704099600000;BATH_DHT;Temperature;{'timestamp': 1704099600000, 'temperature': 23.4, 'humidity': 74.2}
1704099600000;B_DHT;Temperature;{'timestamp': 1704099600000, 'temperature': 22.12, 'humidity': 40.57}
1704099600000;LR_PIR;PIR;{'timestamp': 1704099600000, 'presence': 0}
1704099600000;FSR;FSR;{'timestamp': 1704099600000, 'weight': 328}
1704099660000;BATH_PIR;PIR;{'timestamp': 1704099660000, 'presence': 1}
1704099660000;HR;HR;{'timestamp': 1704099660000, 'hr': 83}
1704100200000;BATH_PIR;PIR;{'timestamp': 1704100200000, 'presence': 0}
1704100200000;HR;HR;{'timestamp': 1704100200000, 'hr': 84}
1704100260000;LR_PIR;PIR;{'timestamp': 1704100260000, 'presence': 1}
1704100800000;K_DHT;Temperature;{'timestamp': 1704100800000, 'temperature': 20.7, 'humidity': 30.99}
1704100800000;LR_DHT;Temperature;{'timestamp': 1704100800000, 'temperature': 23.13, 'humidity': 47.0}
1704100800000;BATH_DHT;Temperature;{'timestamp': 1704100800000, 'temperature': 23.91, 'humidity': 75.0}
1704100800000;B_DHT;Temperature;{'timestamp': 1704100800000, 'temperature': 23.62, 'humidity': 40.33}
1704100800000;FSR;FSR;{'timestamp': 1704100800000, 'weight': 221}
1704102000000;K_DHT;Temperature;{'timestamp': 1704102000000, 'temperature': 21.61, 'humidity': 33.57}
1704102000000;LR_DHT;Temperature;{'timestamp': 1704102000000, 'temperature': 21.08, 'humidity': 47.0}
1704102000000;BATH_DHT;Temperature;{'timestamp': 1704102000000, 'temperature': 24.84, 'humidity': 70.43}
1704102000000;B_DHT;Temperature;{'timestamp': 1704102000000, 'temperature': 24.0, 'humidity': 33.6}
1704102000000;FSR;FSR;{'timestamp': 1704102000000, 'weight': 94}
1704102300000;LR_CAMERA;Camera;{'timestamp': 1704102300000, 'file': 'train/split3/split3_404.png'}
1704103200000;K_CAMERA;Camera;{'timestamp': 1704103200000, 'file': 'train/split2/split2_152.png'}
1704103200000;K_DHT;Temperature;{'timestamp': 1704103200000, 'temperature': 20.44, 'humidity': 32.97}
1704103200000;LR_CAMERA;Camera;{'timestamp': 1704103200000, 'file': 'train/split10/split10_060.png'}
1704103200000;LR_DHT;Temperature;{'timestamp': 1704103200000, 'temperature': 21.02, 'humidity': 45.74}
1704103200000;BATH_DHT;Temperature;{'timestamp': 1704103200000, 'temperature': 24.53, 'humidity': 59.43}
1704103200000;B_DHT;Temperature;{'timestamp': 1704103200000, 'temperature': 21.46, 'humidity': 35.76}
1704103200000;FSR;FSR;{'timestamp': 1704103200000, 'weight': 1000}
1704103500000;LR_PIR;PIR;{'timestamp': 1704103500000, 'presence': 0}
1704103560000;K_PIR;PIR;{'timestamp': 1704103560000, 'presence': 1}
1704104400000;K_DHT;Temperature;{'timestamp': 1704104400000, 'temperature': 20.49, 'humidity': 30.0}
1704104400000;LR_DHT;Temperature;{'timestamp': 1704104400000, 'temperature': 21.79, 'humidity': 43.77}
1704104400000;BATH_DHT;Temperature;{'timestamp': 1704104400000, 'temperature': 24.3, 'humidity': 74.83}
1704104400000;B_DHT;Temperature;{'timestamp': 1704104400000, 'temperature': 21.38, 'humidity': 33.81}
1704104400000;FSR;FSR;{'timestamp': 1704104400000, 'weight': 889}
1704105600000;K_DHT;Temperature;{'timestamp': 1704105600000, 'temperature': 20.17, 'humidity': 34.0}
1704105600000;LR_DHT;Temperature;{'timestamp': 1704105600000, 'temperature': 22.58, 'humidity': 42.97}
1704105600000;BATH_DHT;Temperature;{'timestamp': 1704105600000, 'temperature': 25.05, 'humidity': 55.0}
1704105600000;B_DHT;Temperature;{'timestamp': 1704105600000, 'temperature': 24.0, 'humidity': 40.76}
1704105600000;FSR;FSR;{'timestamp': 1704105600000, 'weight': 781}
1704105900000;LR_CAMERA;Camera;{'timestamp': 1704105900000, 'file': 'train/split3/split3_574.png'}
1704106800000;K_CAMERA;Camera;{'timestamp': 1704106800000, 'file': 'train/split2/split2_207.png'}
1704106800000;K_DHT;Temperature;{'timestamp': 1704106800000, 'temperature': 26.99, 'humidity': 71.21}
1704106800000;LR_CAMERA;Camera;{'timestamp': 1704106800000, 'file': 'train/split3/split3_245.png'}
1704106800000;LR_DHT;Temperature;{'timestamp': 1704106800000, 'temperature': 19.55, 'humidity': 60.5}
1704106800000;BATH_DHT;Temperature;{'timestamp': 1704106800000, 'temperature': 23.99, 'humidity': 62.29}
1704106800000;B_DHT;Temperature;{'timestamp': 1704106800000, 'temperature': 20.0, 'humidity': 68.3}
1704106800000;FSR;FSR;{'timestamp': 1704106800000, 'weight': 683}
1704108000000;K_DHT;Temperature;{'timestamp': 1704108000000, 'temperature': 26.21, 'humidity': 54.77}
1704108000000;LR_DHT;Temperature;{'timestamp': 1704108000000, 'temperature': 21.31, 'humidity': 49.54}
1704108000000;BATH_DHT;Temperature;{'timestamp': 1704108000000, 'temperature': 23.86, 'humidity': 55.34}
1704108000000;B_DHT;Temperature;{'timestamp': 1704108000000, 'temperature': 22.69, 'humidity': 62.79}
1704108000000;FSR;FSR;{'timestamp': 1704108000000, 'weight': 575}
1704109200000;K_DHT;Temperature;{'timestamp': 1704109200000, 'temperature': 25.42, 'humidity': 65.32}
1704109200000;LR_DHT;Temperature;{'timestamp': 1704109200000, 'temperature': 24.13, 'humidity': 43.0}
1704109200000;BATH_DHT;Temperature;{'timestamp': 1704109200000, 'temperature': 23.0, 'humidity': 68.84}
1704109200000;B_DHT;Temperature;{'timestamp': 1704109200000, 'temperature': 20.77, 'humidity': 55.78}
1704109200000;FSR;FSR;{'timestamp': 1704109200000, 'weight': 480}
1704109500000;LR_CAMERA;Camera;{'timestamp': 1704109500000, 'file': 'train/split10/split10_266.png'}
1704110400000;K_CAMERA;Camera;{'timestamp': 1704110400000, 'file': 'train/split1/split1_081.png'}
1704110400000;K_DHT;Temperature;{'timestamp': 1704110400000, 'temperature': 21.54, 'humidity': 43.89}
1704110400000;LR_CAMERA;Camera;{'timestamp': 1704110400000, 'file': 'train/split10/split10_243.png'}
1704110400000;LR_DHT;Temperature;{'timestamp': 1704110400000, 'temperature': 20.82, 'humidity': 46.13}
1704110400000;BATH_DHT;Temperature;{'timestamp': 1704110400000, 'temperature': 25.6, 'humidity': 63.91}
1704110400000;B_DHT;Temperature;{'timestamp': 1704110400000, 'temperature': 22.05, 'humidity': 56.12}
1704110400000;K_PIR;PIR;{'timestamp': 1704110400000, 'presence': 0}
1704110400000;FSR;FSR;{'timestamp': 1704110400000, 'weight': 374}
1704110460000;B_PIR;PIR;{'timestamp': 1704110460000, 'presence': 1}
1704111600000;K_DHT;Temperature;{'timestamp': 1704111600000, 'temperature': 21.02, 'humidity': 42.42}
1704111600000;LR_DHT;Temperature;{'timestamp': 1704111600000, 'temperature': 19.6, 'humidity': 64.75}
1704111600000;BATH_DHT;Temperature;{'timestamp': 1704111600000, 'temperature': 25.62, 'humidity': 64.98}
1704111600000;B_DHT;Temperature;{'timestamp': 1704111600000, 'temperature': 22.43, 'humidity': 64.74}
1704111600000;FSR;FSR;{'timestamp': 1704111600000, 'weight': 259}
1704112800000;K_DHT;Temperature;{'timestamp': 1704112800000, 'temperature': 21.4, 'humidity': 38.2}
1704112800000;LR_DHT;Temperature;{'timestamp': 1704112800000, 'temperature': 19.54, 'humidity': 65.55}
1704112800000;BATH_DHT;Temperature;{'timestamp': 1704112800000, 'temperature': 26.0, 'humidity': 57.85}
1704112800000;B_DHT;Temperature;{'timestamp': 1704112800000, 'temperature': 21.63, 'humidity': 61.53}
1704112800000;FSR;FSR;{'timestamp': 1704112800000, 'weight': 148}
1704113100000;LR_CAMERA;Camera;{'timestamp': 1704113100000, 'file': 'train/split3/split3_640.png'}
1704114000000;K_CAMERA;Camera;{'timestamp': 1704114000000, 'file': 'train/split2/split2_553.png'}
1704114000000;K_DHT;Temperature;{'timestamp': 1704114000000, 'temperature': 22.0, 'humidity': 41.33}
1704114000000;LR_CAMERA;Camera;{'timestamp': 1704114000000, 'file': 'train/split10/split10_109.png'}
1704114000000;LR_DHT;Temperature;{'timestamp': 1704114000000, 'temperature': 22.06, 'humidity': 57.58}
1704114000000;BATH_DHT;Temperature;{'timestamp': 1704114000000, 'temperature': 24.22, 'humidity': 74.05}
1704114000000;B_DHT;Temperature;{'timestamp': 1704114000000, 'temperature': 22.58, 'humidity': 69.74}
1704114000000;FSR;FSR;{'timestamp': 1704114000000, 'weight': 46}
1704115200000;K_DHT;Temperature;{'timestamp': 1704115200000, 'temperature': 20.0, 'humidity': 39.16}
1704115200000;LR_DHT;Temperature;{'timestamp': 1704115200000, 'temperature': 22.72, 'humidity': 62.61}
1704115200000;BATH_DHT;Temperature;{'timestamp': 1704115200000, 'temperature': 23.25, 'humidity': 71.01}
1704115200000;B_DHT;Temperature;{'timestamp': 1704115200000, 'temperature': 22.4, 'humidity': 53.26}
1704115200000;FSR;FSR;{'timestamp': 1704115200000, 'weight': 1000}
1704116400000;K_DHT;Temperature;{'timestamp': 1704116400000, 'temperature': 22.0, 'humidity': 32.92}
1704116400000;LR_DHT;Temperature;{'timestamp': 1704116400000, 'temperature': 24.07, 'humidity': 45.51}
1704116400000;BATH_DHT;Temperature;{'timestamp': 1704116400000, 'temperature': 23.0, 'humidity': 57.96}
1704116400000;B_DHT;Temperature;{'timestamp': 1704116400000, 'temperature': 20.95, 'humidity': 69.03}
1704116400000;FSR;FSR;{'timestamp': 1704116400000, 'weight': 884}
1704116700000;LR_CAMERA;Camera;{'timestamp': 1704116700000, 'file': 'train/split3/split3_280.png'}
1704117600000;K_CAMERA;Camera;{'timestamp': 1704117600000, 'file': 'train/split1/split1_738.png'}
1704117600000;K_DHT;Temperature;{'timestamp': 1704117600000, 'temperature': 20.26, 'humidity': 44.52}
1704117600000;LR_CAMERA;Camera;{'timestamp': 1704117600000, 'file': 'train/split10/split10_160.png'}
1704117600000;LR_DHT;Temperature;{'timestamp': 1704117600000, 'temperature': 24.35, 'humidity': 68.0}
